/m/01y3v	Chicago Bears
/m/0487c3	Jason Roberts
/m/0c94fn	Gary Rydstrom
/m/01y64	conservatory
/m/0488g	Kansas
/m/0c9c0	Sacha Baron Cohen
/m/01y64_	Lena Olin
/m/0488g9	Joseph Barbera
/m/0c9cp0	Al-Gharafa Sports Club
/m/01y665	Victor Garber
/m/0c9cw	Slough
/m/048_lz	Free Syria National Team
/m/01y67v	Korean Broadcasting System
/m/048_p	Kim Stanley Robinson
/m/0c9d9	Jean-Michel Jarre
/m/01y68z	Seoul Broadcasting System
/m/0c9k8	Reds
/m/048cl	Karl Marx
/m/01y6dz	One Life to Live
/m/048fz	Korea
/m/0c9t0y	Psycho
/m/01y81r	Network 10
/m/048g08	labor rights
/m/0c9xjl	Clark Gregg
/m/01y888	University of Geneva
/m/048gd_	Club Olimpia Deportivo
/m/0c_drn	Walter Scharf
/m/01y8cr	Karl Malden
/m/048hf	Kyle MacLachlan
/m/0c_dx	Pulitzer Prize for Fiction
/m/01y8d4	Jerry Siegel
/m/048htn	Unfaithful
/m/048j1q	Alianza Fútbol Club
/m/0c_gcr	Eddie Marsan
/m/01y8kf	Royal Canadian Air Force
/m/0c_j5d	Marvel Entertainment
/m/048j4l	Fender Precision Bass
/m/01y8zd	McMaster University
/m/0c_j9x	Murder on the Orient Express
/m/048kw	Kent
/m/01y9pk	University of Windsor
/m/01y9jr	Charlie's Angels (2000 film)
/m/0c_jc	Douglas MacArthur
/m/048ldh	Hamilton Bulldogs
/m/0c_m3	Memphis
/m/01y9qr	University of Guelph
/m/0c_md_	Gerald Ford
/m/048lv	Kevin Spacey
/m/048n7	Korean War
/m/01y9r2	Road to Perdition
/m/01y9st	OCAD University
/m/0c_mvb	Jules Bass
/m/048q6x	Robert Morse
/m/01y9xg	Clea DuVall
/m/0c_n9	Pulitzer Prize for Poetry
/m/048qrd	Crossroads
/m/0c_tl	1896 Summer Olympics
/m/01y_px	Jeff Goldblum
/m/048rn	King Kong
/m/0c_v2	Thai
/m/01y_rz	Chad Smith
/m/048s0r	Taye Diggs
/m/0c_xl	statistician
/m/01yb09	Ricky Jay
/m/048scx	Thirteen Days
/m/0c_zj	Downing College
/m/01yb1y	WWE Smackdown
/m/048t8y	The Criterion Collection
/m/0c_zx	Turku
/m/01yc02	chief operating officer
/m/048tgl	Josh Freese
/m/0cb1ky	Farida Jalal
/m/01ycbq	Christopher Plummer
/m/0cb4j	Orange County
/m/048tv9	Blade: Trinity
/m/01ycck	Alan Parker
/m/048vhl	Daredevil
/m/0cb77r	Thomas Little
/m/01ycfv	Michael Kamen
/m/048wrb	Stephen Merchant
/m/0cbd2	writer
/m/01yd8v	Bridget Fonda
/m/048xg8	S.S.C. Napoli
/m/0cbgl	David Foster Wallace
/m/01ydtg	spoken word
/m/048xh	Kraftwerk
/m/0cbhh	Toulouse
/m/01ydzx	Paul Weller
/m/048xyn	The Messenger: The Story of Joan of Arc
/m/0cbkc	Catherine Deneuve
/m/01yf40	Rawalpindi
/m/048yqf	Elektra
/m/0cbl95	All Quiet on the Western Front
/m/01yf85	Jessica Alba
/m/048z7l	American Jews
/m/0cbm64	Jonas Brothers
/m/01yf92	Koei
/m/04913k	Chiba Lotte Marines
/m/04924s	tactical role-playing game
/m/0cbn7c	The Maltese Falcon
/m/01yfj	curling
/m/0cbv4g	The Devil Wears Prada
/m/01yfm8	Bruce Greenwood
/m/049468	Jaya Bachchan
/m/0cbvg	Napoleonic Wars
/m/01yfp7	Gap Inc.
/m/0cbxl0	Manish Malhotra
/m/0494n	Kabul
/m/01yg9y	Kathie Lee Gifford
/m/04954	Kevin Bacon
/m/0cc07	Frederick County
/m/01ygr_	Indian Army
/m/04954r	Around the World in 80 Days
/m/0cc1v	Prince George's County
/m/04969y	Some Kind of Monster
/m/01ygv2	TVB
/m/0cc56	Manhattan
/m/0498y	Kentucky
/m/01yh3y	Corey Burton
/m/0cc5mcj	Cowboys & Aliens
/m/01yhm	Cleveland Guardians
/m/0498yf	FC Lokomotiv Moscow
/m/0cc5qkt	War Horse
/m/01yhvv	Elisha Cuthbert
/m/049912	F.C. Nantes
/m/0cc63l	David Dhawan
/m/01yj2	Cape Town
/m/04991x	FC Girondins de Bordeaux
/m/0cc65	Grand Teton National Park
/m/01yjl	Chicago Cubs
/m/04994l	FC Metz
/m/0cc7hmk	Margin Call
/m/01yk13	John Lithgow
/m/04999m	U.S. Lecce
/m/01ykl0	Basingstoke
/m/0cc846d	Captain America: The First Avenger
/m/0499lc	John Patrick Shanley
/m/0cc8l6d	Daytime Emmy Award for Outstanding Children's Animated Program
/m/01yl6n	Lublin Voivodeship
/m/0cc8q3	2009 NCAA Men's Division I Basketball Tournament
/m/049_zz	Matt Lauer
/m/01ym8l	Sirius Satellite Radio
/m/049bmk	U.S. Livorno 1915
/m/0cc97st	Wreck-It Ralph
/m/01ym9b	downtempo
/m/049bp4	ACN Siena 1904
/m/01ymvk	Virginia Military Institute
/m/0ccck7	To Kill a Mockingbird
/m/01ync	Colorado Rockies
/m/049c6t	Earache Records
/m/0ccd3x	West Side Story
/m/049d1	Kuala Lumpur
/m/0cchk3	University of Southern Mississippi
/m/01yndb	Taj Mahal
/m/0ccqd7	Fred Tatasciore
/m/049d_	Sporting Kansas City
/m/01ynvx	Revelation Records
/m/049dk	Kansas State University
/m/0cct7p	Om Prakash
/m/01ynzf	Sidney Sheldon
/m/049dyj	Kevin Nealon
/m/0ccvd	County Donegal
/m/01ypc	Cincinnati Reds
/m/049dzz	Hertha BSC
/m/0ccvx	Queens
/m/01ypsj	Joan Chen
/m/0ccxx6	post-metal
/m/049f05	VfL Wolfsburg
/m/01yqp	conservatism
/m/049f88	Vicenza Calcio
/m/0cd25	surgery
/m/049fbh	Empoli F.C.
/m/01yqqv	Bradley University
/m/0cd78	economic history
/m/01yrx	house cat
/m/049fcd	Modena F.C.
/m/0cdbq	Russian Empire
/m/01ysy9	diploma
/m/049fgvm	Louis C.K.
/m/0cdf37	Dean Tavoularis
/m/01yvvn	designated hitter
/m/0cdw6	Halifax
/m/049g_xj	Elliot Page
/m/0cf08	Rocky
/m/01yx7f	Bank of America
/m/01yxbw	Exeter City F.C.
/m/049gc	Kurt Vonnegut
/m/049k07	Thomas Ian Nicholas
/m/0cf0s	Kinshasa
/m/01yz0x	Hugo Award for Best Novel
/m/049k4w	right fielder
/m/0cf2h	Spencer Tracy
/m/01yzhn	George Hamilton
/m/049kw	Kingston upon Thames
/m/0cf8qb	The Sum of All Fears
/m/01yzl2	The Neptunes
/m/049l7	Ken Loach
/m/0cf_h9	Patrick O'Neal
/m/01yznp	Penn Jillette
/m/049lr	Karnataka
/m/0cf_n	Augusta
/m/01z0lb	Melvin Van Peebles
/m/049m19	John Abraham
/m/0cfdd	drum machine
/m/01z0rcq	Mary-Kate Olsen
/m/049m_l	A.C. Cesena
/m/0cffd	Ferrara
/m/01z1c	Columbia
/m/049mql	Alexander
/m/0cfgd	Deep Purple
/m/01z1r	Charlton Athletic F.C.
/m/0cfhfz	Nine Lives
/m/049mr	KLM
/m/049msk	SSC Bari
/m/01z215	Saudi Arabia
/m/0cfs8	cathedral
/m/01z22v	Wagga Wagga
/m/049n2l	Calcio Catania
/m/0cfywh	Jagdeep
/m/01z26v	Harlow
/m/049n3s	Ascoli Calcio 1898 F.C.
/m/01z27	cross-country skiing
/m/0cfz_z	Rajendra Nath
/m/049n7	Kansas City Royals
/m/0cg2cj	FC Aarau
/m/01z28b	Watford
/m/049ql1	Vivendi
/m/0cg9f	Richard Burton
/m/01z28q	Irvine
/m/0cg9y	Tom Jones
/m/049qx	Kylie Minogue
/m/01z2ts	Royal Tunbridge Wells
/m/049rd	knight
/m/0cgbf	Joan Crawford
/m/01z3bz	Technical University of Munich
/m/049rl0	BBC News
/m/0cgfb	Victoria Beckham
/m/01z3d2	King's Lynn and West Norfolk
/m/049sb	lew alcindor
/m/0cgm9	Principality of Moldavia
/m/049t4g	Ian Bannen
/m/01z452	Being John Malkovich
/m/0cgqx	Speaker of the United States House of Representatives
/m/01z52d	Ashford
/m/049tb	Kuomintang
/m/0cgs4	Wallachia
/m/01z53w	Worthing
/m/049tjg	Van Johnson
/m/0cgwt8	Toronto FC
/m/01z56h	Aldershot
/m/049vhf	U.S. Gold
/m/0cgzj	Sidney Poitier
/m/01z5tr	Debra Messing
/m/049w1q	The Clearing
/m/0ch26b_	Hugo
/m/01z645	Kettering
/m/049wm	Kagoshima
/m/0ch280	University of Texas School of Law
/m/01z6gc	Penzance
/m/049xgc	The Aviator
/m/0ch3qr1	Jack and Jill
/m/01z77k	miniseries
/m/049yf	Kyushu
/m/0ch6mp2	production sound mixer
/m/01z7_f	James Gandolfini
/m/04_1l0v	contiguous United States
/m/01z7dr	video game music
/m/0chghy	Australia
/m/04_1nk	Peter Lamont
/m/0chgr2	Victoria
/m/01z7s_	Emilio Estévez
/m/04__f	Marlon Brando
/m/0chgsm	Windsor Castle
/m/04_bfq	Delfino Pescara 1936
/m/01z88t	Yemen
/m/0chgzm	Melbourne
/m/01z8f0	Chichester
/m/04_by	Mary Shelley
/m/0chhs	Normandy landings
/m/04_cdd	F.C. Crotone
/m/01z92f	Merthyr Tydfil
/m/01z9_x	Dr. John
/m/0chnf	Solaris
/m/04_j5s	New York University School of Law
/m/0chrwb	Liam O'Brien
/m/01z9j2	Greenock
/m/04_jsg	Tom DeLonge
/m/0chrx	Omaha
/m/04_lb	Moncton
/m/01z9l_	hardcore techno
/m/0chsq	Charlton Heston
/m/01z9v6	pitcher
/m/04_sqm	traditional heavy metal
/m/0cht6	Lucca
/m/01z9z1	Whanganui
/m/04_tv	management
/m/0chw_	Jodie Foster
/m/01z_g6	Julianna Margulies
/m/04_x4s	Province of Potenza
/m/0cj16	35 mm film
/m/04_xr8	Province of Naples
/m/01z_jj	National Gallery of Art
/m/01z_lv	Grove Street Cemetery
/m/0cj2w	Dudley Moore
/m/04_xrs	Province of Salerno
/m/0cj36c	Kate Flannery
/m/01zb_g	Creation Records
/m/04b19t	Aditya Chopra
/m/0cj8x	Henry Fonda
/m/01zc2w	English studies
/m/04b2qn	Sideways
/m/0cj_v7	Derby County F.C.
/m/01zcrv	Bravo
/m/04b4yg	Sierra Leone national football team
/m/0cjcbg	Primetime Emmy Award for Outstanding Animated Program
/m/04b5l3	Orix Buffaloes
/m/01zfmm	Jay Roach
/m/01zfzb	City Slickers
/m/0cjdk	Fox Broadcasting Company
/m/04b5n0	Arminia Bielefeld
/m/0cjf0	fever
/m/01zg98	James Brolin
/m/04b675	symphonic metal
/m/0cjk9	Ukrainian
/m/01zh29	Shah Rukh Khan
/m/04b7xr	Michael Sembello
/m/0cjsxp	Michael Shannon
/m/01zh3_	Laval University
/m/04b8pv	Guyana national football team
/m/0cjyzs	Primetime Emmy Award for Outstanding Comedy Series
/m/01zhs3	Ipswich Town F.C.
/m/04b_46	New York University Tisch School of the Arts
/m/0ck1d	Aquitaine
/m/01zjn0	Barrow-in-Furness
/m/04b_jc	The Station Agent
/m/0ck27z	Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series
/m/01zk9d	St Andrews
/m/04bbb8	Patriot
/m/0ck6r	Swansea
/m/01zkgw	Bridgend
/m/04bbpm	Indiana University of Pennsylvania
/m/0ck7l	ninja
/m/01zkhk	Falkirk
/m/04bbv7	Johnny Yong Bosch
/m/0ck91	Jane Seymour
/m/01zkxv	Charles Stross
/m/04bcb1	John Spencer
/m/01zlh5	Dick Clark
/m/0ckcvk	James Levine
/m/04bd8y	Richard Schiff
/m/0ckd1	executive producer
/m/01zll8	Bandung
/m/04bdlg	Mako
/m/04bdpf	Richard Roundtree
/m/0ckf6	West Ham United F.C.
/m/01zlwg6	Redlands
/m/0ckh4k	Neighbours
/m/01zlx	Chiapas
/m/04bdqk	Lesley Ann Warren
/m/0ckhc	Vancouver
/m/01zmpg	Jermaine Jackson
/m/04bdxl	Catherine Keener
/m/0ckm4x	Colleen Clinkenbeard
/m/01zmqw	Ridgefield
/m/04bdzg	Josh Lucas
/m/0ckr7s	Sailor Moon R: The Movie
/m/01zn4y	University of Leicester
/m/04bfg	Kent State University
/m/0ckrgs	Sailor Moon S: The Movie
/m/01znbj	Nettwerk
/m/04bgy	Keith Moon
/m/0ckrnn	Death on the Nile
/m/01znc_	Turkey
/m/04bjff	Aalesunds FK
/m/0cks1m	Sailor Moon SuperS: The Movie
/m/01znj1	Gallipoli
/m/04bnx	Kaohsiung
/m/0ckt6	Airplane!
/m/01zp33	Rani Mukherjee
/m/04bpm6	Jon Brion
/m/0cl0bk	David Denman
/m/01zpmq	NortonLifeLock
/m/04bs3j	Sarah Silverman
/m/0cl8c	Leiden
/m/01zq91	finance minister
/m/04bsx1	Dean Saunders
/m/0cl_m	William Tecumseh Sherman
/m/01zqy6t	Stanford
/m/04btyz	heist film
/m/0clfdj	Broadcast Film Critics Association Awards 2001
/m/01zrq0	Kilmarnock
/m/04bz2f	Dehradun
/m/0clpml	James Bond
/m/01zrs_	Kirkcaldy
/m/04bz7q	Kristine Sutherland
/m/0clvcx	Phyllis Logan
/m/01zsfx	Bulawayo
/m/04c636	Mithun Chakraborty
/m/0clz1b	slice of life
/m/01zst8	Windsor
/m/04c9bn	Tohoku Rakuten Golden Eagles
/m/0clz7	Cork
/m/01zt10	Manisha Koirala
/m/04cb4x	Revisionist Western
/m/0clzr	County Cork
/m/01ztgm	Dennis Rodman
/m/0cm03	Edward VII
/m/04cbbz	Rambo III
/m/01zv_	Catalonia
/m/04cbtrw	Salman Rushdie
/m/0cm0pc	Adrien Beard
/m/04cf09	Chris Noth
/m/01zvcb	Order of the Thistle
/m/0cm2xh	World War I
/m/04cf_l	Jackass: The Movie
/m/01zwy	Carl Sagan
/m/0cm5m	Heidelberg
/m/01zxx9	Agra
/m/04ch23	Girish Karnad
/m/0cm89v	Sean McNamara
/m/01zxzp	psychological horror
/m/04chyn	University of the West Indies
/m/0cmb3	County Antrim
/m/01zz8t	Olympia Dukakis
/m/0cmc2	Crimean War
/m/04cj79	Closer
/m/01zzk4	Royal Military Academy
/m/04cjn	Karachi
/m/0cmc26r	A Dangerous Method
/m/01zzy3	University of Jena
/m/04ck0_	Argentinos Juniors
/m/0cmd3zy	2010 Sundance Film Festival
/m/02002f	Sinhala
/m/04cl1	Kelsey Grammer
/m/02029f	Wigan Athletic F.C.
/m/0cmdwwg	50/50
/m/04cmrt	Simran
/m/0cmf0m0	Puss in Boots
/m/0202p_	Peter Lawford
/m/04cppj	Road Trip
/m/0cmpn	George V
/m/0202wk	Sutton Coldfield
/m/0cms7f	Oscar Nunez
/m/04cr6qv	Joe Jonas
/m/0203v	Colin Powell
/m/04crrxr	Wyatt Cenac
/m/02049g	Carmarthen
/m/0cmt6q	Craig Robinson
/m/04cv9m	All the King's Men
/m/0cn_b8	The Cat in the Hat
/m/0204jh	The Bronx High School of Science
/m/04cvn_	art critic
/m/0cnjm0	Guitar Hero II
/m/02056s	Greenock Morton F.C.
/m/04cw0n4	Sol Polito
/m/0205dx	Danny Glover
/m/04cwcdb	Podlaskie Voivodeship
/m/0cnk2q	Australia national association football team
/m/0cnl09	Leslie David Baker
/m/0205m3	Bangor
/m/04cx5	Kathmandu
/m/0cnl1c	Brian Baumgartner
/m/0206k5	Tribune Media
/m/04cxw5b	Oklahoma City Thunder
/m/0cnl80	Phyllis Smith
/m/0206v5	South Shields
/m/04cy8rb	Conrad Buff IV
/m/0cnztc4	The Devil's Double
/m/02070z	killed in action
/m/04cygb3	Reliance Entertainment
/m/0cp0790	Barney's Version
/m/02079p	speaker
/m/04czcb	FC Alania Vladikavkaz
/m/0cp08zg	Cave of Forgotten Dreams
/m/0207wx	Dore Schary
/m/04czhj	Disney Interactive Studios
/m/0cp0ph6	Bad Teacher
/m/04czx7	Chinese Filipino
/m/0208wk	World Fantasy Award for Best Novel
/m/0cp0t91	On the Road
/m/020923	UC Berkeley School of Law
/m/04d18d	scarlet
/m/0cp6w	Nice
/m/0209hj	Gandhi
/m/04d2yp	Henry Gibson
/m/0cp9f9	Matthew Weiner
/m/04d5v9	Columbia University College of Physicians and Surgeons
/m/0209xj	Lost in Translation
/m/0cpjgj	John Swasey
/m/04d817	Shimizu S-Pulse
/m/020_4z	Eric Burdon
/m/0cpllql	Star Wars: The Clone Wars
/m/020_95	Laura Linney
/m/0cpvcd	Ludwig von Mises
/m/04d_mtq	Kevin Jonas
/m/020bg	Caravaggio
/m/04dbw3	Cuban American
/m/0cpyv	Weimar
/m/020bv3	Love Actually
/m/04ddm4	Jaws 3-D
/m/0cpz4k	America's Got Talent
/m/04dm2n	World Golf Hall of Fame
/m/020d5	Confederate States of America
/m/0cq4k_	FC Zorya Luhansk
/m/020d8d	Bradford
/m/04dn09n	Golden Globe Award for Best Screenplay
/m/0cq7kw	My Fair Lady
/m/020ddc	University of Maine
/m/04dn71w	dance film
/m/0cq7tx	The Sound of Music
/m/020fcn	Master and Commander: The Far Side of the World
/m/04dqdk	Jean-Jacques Goldman
/m/0cq806	A Man for All Seasons
/m/020ffd	Meredith Vieira
/m/04dsnp	Sicko
/m/0cq86w	Oliver!
/m/020fgy	Maurice Jarre
/m/04dyqk	Bob Clark
/m/020g9r	Prussia
/m/0cq8nx	Mrs. Miniver
/m/04dz_y7	Arthur Wong
/m/0cq8qq	How Green Was My Valley
/m/020h2v	Touchstone Pictures
/m/04f0xq	Merck & Co.
/m/0cqbc	asteroid belt
/m/020hh3	Lars Ulrich
/m/04f1glf	Villarreal CF "B"
/m/0cqcgj	Prithviraj Sukumaran
/m/020hyj	Luis Miguel
/m/04f2zj	multi-instrumentalist
/m/0cqgl9	Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie
/m/020jqv	Paul Williams
/m/04f4z1k	1997 Major League Baseball draft
/m/0cqh46	Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Miniseries or Television Movie
/m/020l9r	Johnny Knoxville
/m/04f525m	Summit Entertainment
/m/0cqh57	Donald McAlpine
/m/020lpx	Moscow Oblast
/m/04f52jw	How to Train Your Dragon
/m/0cqh6z	Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series
/m/04f62k	Jun Fukuyama
/m/020mfr	video game industry
/m/0cqhb3	Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Drama Series
/m/020mgv	anti-racism
/m/04f6df0	Into the Storm
/m/0cqhk0	Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series
/m/020ngt	horror punk
/m/04f6hhm	Sons of Anarchy
/m/0cqhmg	Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series
/m/020p1	Cook Islands
/m/04f73rc	crossover thrash
/m/0cqnss	The Music Man
/m/04f7c55	Nick Jonas
/m/020qjg	Copley Medal
/m/0cqr0q	American Psycho
/m/020qr4	Sonic X
/m/04f9r2	Michel Colombier
/m/0cqt41	New York Yankees
/m/020skc	Allahabad
/m/04f_d	Kansas City
/m/020trj	Mimi Rogers
/m/0cqt90	Donald Trump
/m/04fc6c	The Island Def Jam Music Group
/m/0cr3d	Brooklyn
/m/020v2	civil war
/m/04fcjt	Universal Records
/m/0cr7m	Crimea
/m/04fcx7	Adam McKay
/m/020vx9	Moscow State University
/m/0crc2cp	The Three Musketeers
/m/020w2	cornet
/m/04fhn_	James Rebhorn
/m/020wyp	Australia national cricket team
/m/0crd8q6	Horrible Bosses
/m/04fhps	39th Canadian Parliament
/m/0crfwmx	Secret of the Wings
/m/020x5r	Paul Mazursky
/m/04fhxp	Steve Zahn
/m/0crh5_f	Elite Squad: The Enemy Within
/m/020xn5	illustrator
/m/04fjzv	The Shining
/m/020y73	Enemy at the Gates
/m/0crjn65	Preston
/m/04fkg4	Ram Gopal Varma
/m/020yvh	Groton School
/m/0crlz	water polo
/m/04flrx	Jan de Bont
/m/0crqcc	Richard Price
/m/0210f1	Connie Willis
/m/04ftdq	Manhattan College
/m/0crs0b8	Brighton Rock
/m/0210hf	Anthony Edwards
/m/04fv0k	Marriott International
/m/0crvfq	D. W. Moffett
/m/02114t	Scarlett Johansson
/m/0crx5w	Steven Levitan
/m/04fv5b	Book of Shadows: Blair Witch 2
/m/0211jt	Keio University
/m/0cs134	Ugly Betty
/m/04fyhv	Andrew G. Vajna
/m/0212mp	Burnley F.C.
/m/04fzfj	Godzilla
/m/0csdzz	Alexandre Desplat
/m/0212ny	Ukrainian Soviet Socialist Republic
/m/04fzk	Kirsten Dunst
/m/0cshrf	political film
/m/0212zp	Waseda University
/m/04fznlb	Liberal National Party of Queensland
/m/0214km	solo
/m/0cskb	Buffy the Vampire Slayer
/m/04g3p5	Edward Zwick
/m/0csy8	suspension bridge
/m/0214m4	Bromley
/m/04g4n	Leslie Caron
/m/0ct5zc	Carrie
/m/0214st	interactive television
/m/04g4w9	Tiburones Rojos de Veracruz
/m/0ct9_	Michel Foucault
/m/0215hd	boom operator
/m/04g51	literature
/m/0ct_yc	Justin Cochrane
/m/0217g	chemotherapy
/m/0ctb4g	Atonement
/m/04g5k	Latvia
/m/0217m9	Howard University
/m/04g61	Luxembourg
/m/0ctt4z	forward-center
/m/02183k	University of Georgia
/m/04g73n	Chicken Little
/m/02184q	Michael Ironside
/m/0cttx	Feyenoord
/m/04g7x	linguistics
/m/0ctw_b	New Zealand
/m/04g865	Peter Hyams
/m/02185j	University of Padua
/m/0ctwqs	Brisbane Roar FC
/m/02189	Communist Party of China
/m/04g9gd	Domino
/m/0ctzf1	The Transformers
/m/021996	San José State University
/m/04g9sq	Stephen Jackson
/m/0cv0r	Baltimore County
/m/0219q	Cary Elwes
/m/0cv13	Allegany County
/m/04g_wd	James Wong Jim
/m/0219x_	independent film
/m/04gbl3	Ocean Software
/m/0cv1h	Washington County
/m/021_0p	Churches of Christ
/m/04gc65	Scott Glenn
/m/0cv1w	Howard County
/m/021_rm	Robert Iler
/m/04gcd1	Brad Bird
/m/0cv2m	Chhattisgarh
/m/021_z5	new jack swing
/m/04gcyg	2010: The Year We Make Contact
/m/0cv3w	Las Vegas
/m/021b_	Carol Kane
/m/04gd8j	Santa Monica College
/m/0cv5l	Gloucestershire
/m/021bk	Christopher Guest
/m/04gdr	Louvre Museum
/m/0cv72h	Brett Favre
/m/021bmf	trompe
/m/04gf49c	restaurateur
/m/0cv9fc	Walter Hill
/m/021bp2	simulation video game
/m/04gfy7	Indian Americans
/m/0cv9t5	King
/m/021dvj	ballet
/m/04ggbrk	MeTV
/m/0cv_2	Associated Press
/m/04ggh49	bay
/m/021f30	Tokyo Yakult Swallows
/m/0cvkv5	Volver
/m/021gk7	Origin Systems
/m/04gghfp	House of Saxe-Coburg and Gotha
/m/0cvw9	Kolkata
/m/021gt5	Litchfield
/m/04ghz4m	Bad Lieutenant: Port of Call New Orleans
/m/0cvyp	Hudson River
/m/021gzd	The Civil War
/m/04gj8r	Hong Kong national football team
/m/0cw10	Queen Victoria
/m/021j38	Chattogram
/m/04gknr	Rules of Engagement
/m/0cw3yd	Away from Her
/m/021j72	Raj Kapoor
/m/04gkp3	Antigua and Barbuda national football team
/m/0cw51	Bhopal
/m/021l5s	Indiana State University
/m/04glr5h	Andre Jacquemetton
/m/0cw5k	Pyongyang
/m/021lby	Richard Donner
/m/04glx0	Hallmark Hall of Fame
/m/0cw67g	Rick Baker
