/m/0c921	human
/m/01y3_q	music genre
/m/01y3v	American football team
/m/0486tv	sports discipline
/m/0487c3	human
/m/0c8wxp	Christian denomination
/m/0c94fn	human
/m/01y20v	сhurch college
/m/0c9c0	human
/m/01y64_	human
/m/0488g9	human
/m/0c9cp0	association football club
/m/01y665	human
/m/0488g	U.S. state
/m/048_p	human
/m/0c9d9	human
/m/0c9k8	film
/m/048cl	human
/m/01y6dz	television series
/m/048_lz	national association football team
/m/0c9cw	town
/m/0c9cw	big city
/m/0c9cw	unparished area
/m/01y67v	television station
/m/0c9t0y	film
/m/01y68z	television network
/m/0c9xjl	human
/m/01y888	public research university
/m/01y888	open-access publisher
/m/01y888	comprehensive university
/m/048gd_	association football club
/m/01y67v	radio station
/m/048fz	geographic region
/m/048fz	nation
/m/0c_drn	human
/m/01y8cr	human
/m/01y81r	television network
/m/01y68z	radio network
/m/048hf	human
/m/048fz	historical country
/m/01y67v	media company
/m/0c_dx	class of award
/m/01y8d4	human
/m/048htn	film
/m/048j1q	association football club
/m/0c_gcr	human
/m/01y68z	public company
/m/048fz	divided country
/m/01y8zd	public research university
/m/0c_j9x	film
/m/01y8kf	air force
/m/01y9pk	open-access publisher
/m/01y9jr	film
/m/0c_jc	human
/m/0c_j5d	business
/m/01y8zd	university in Ontario
/m/048j4l	musical instrument model
/m/0c_m3	city of the United States
/m/0c_m3	big city
/m/048kw	ceremonial county of England
/m/01y9qr	university in Ontario
/m/01y9pk	university in Ontario
/m/0c_md_	human
/m/048lv	human
/m/0c_j5d	enterprise
/m/048ldh	ice hockey team
/m/01y9r2	film
/m/0c_m3	county seat
/m/01y9st	university
/m/0c_mvb	human
/m/048q6x	human
/m/01y9xg	human
/m/048qrd	film
/m/048n7	war
/m/01y_px	human
/m/048rn	film
/m/01y_rz	human
/m/048s0r	human
/m/0c_xl	profession
/m/0c_n9	award
/m/0c_tl	Summer Olympic Games
/m/01yb09	human
/m/048scx	film
/m/0c_v2	natural language
/m/01yb1y	television series
/m/048t8y	media company
/m/0c_n9	Pulitzer Prize
/m/0c_zx	big city
/m/0c_zx	municipality of Finland
/m/0c_zx	capital
/m/048tgl	human
/m/0cb1ky	human
/m/01ycbq	human
/m/0c_zj	college of the University of Cambridge
/m/0c_v2	modern language
/m/01yb1y	WWE programs
/m/01yc02	corporate title
/m/01yc02	profession
/m/048tv9	film
/m/01ycck	human
/m/048vhl	film
/m/0cb77r	human
/m/01ycfv	human
/m/0c_zj	university building
/m/0c_v2	language
/m/048wrb	human
/m/0cbd2	profession
/m/0cbd2	position
/m/0cbd2	occupation
/m/0cb4j	county of California
/m/01yd8v	human
/m/048xg8	association football club
/m/0cbgl	human
/m/01ydzx	human
/m/048xyn	film
/m/0cbkc	human
/m/01yf40	city
/m/01yf40	big city
/m/01yf40	million city
/m/048yqf	film
/m/0cbl95	film
/m/01ydtg	literary genre
/m/01yf85	human
/m/048xh	musical group
/m/0cbhh	commune of France
/m/0cbhh	big city
/m/0cbm64	musical group
/m/01yf40	administrative territorial entity
/m/0cbn7c	film
/m/048z7l	ethnic community
/m/0cbv4g	film
/m/01yfm8	human
/m/01yf92	video game developer
/m/049468	human
/m/04913k	baseball team
/m/04924s	video game genre
/m/01yfj	type of sport
/m/01yfp7	business
/m/01yfp7	enterprise
/m/0cbxl0	human
/m/0494n	capital
/m/0494n	city
/m/0494n	big city
/m/0494n	million city
/m/01yg9y	human
/m/04954	human
/m/0cbvg	conflict
/m/01ygr_	army
/m/04954r	film
/m/01yfp7	clothing store chain
/m/01yfp7	public company
/m/04969y	film
/m/01ygv2	business
/m/0498y	U.S. state
/m/01yh3y	human
/m/0cc07	county of Maryland
/m/0cc5mcj	film
/m/01yhm	baseball team
/m/0cc1v	county of Maryland
/m/0498yf	association football club
/m/01ygv2	broadcaster
/m/01ygv2	public company
/m/0cc5qkt	film
/m/0cc56	borough of New York City
/m/01yhvv	human
/m/049912	association football club
/m/0cc63l	human
/m/04991x	association football club
/m/01yjl	baseball team
/m/04994l	association football club
/m/0cc7hmk	film
/m/01yk13	human
/m/04999m	association football club
/m/04999m	association football team
/m/01ykl0	town
/m/01ykl0	big city
/m/01ykl0	unparished area
/m/01yj2	port settlement
/m/01yj2	capital
/m/0499lc	human
/m/0cc65	National Park of the United States
/m/0cc8l6d	class of award
/m/0cc8q3	sports season
/m/049_zz	human
/m/01ym8l	business
/m/049bmk	association football club
/m/0cc846d	3D film
/m/0cc846d	film
/m/01yj2	statistical territorial entity
/m/01yj2	big city
/m/0cc97st	3D film
/m/01ym9b	music genre
/m/01yl6n	voivodeship of Poland
/m/049bp4	association football club
/m/0ccck7	film
/m/01ync	baseball team
/m/049c6t	record label
/m/0ccd3x	film
/m/01yj2	administrative territory in South Africa
/m/01yj2	capital
/m/0cc97st	animated film
/m/049d1	capital
/m/0cchk3	public university
/m/0cchk3	public educational institution of the United States
/m/0cchk3	open-access publisher
/m/01yndb	human
/m/01ymvk	military academy
/m/0ccqd7	human
/m/049d_	association football club
/m/01ynvx	record label
/m/049dk	university
/m/049dk	land-grant university
/m/049dk	public educational institution of the United States
/m/0cct7p	human
/m/01ynzf	human
/m/049d1	federal territory of Malaysia
/m/049d1	million city
/m/049dyj	human
/m/01ymvk	military school
/m/01ymvk	public educational institution of the United States
/m/01ypc	baseball team
/m/049dzz	association football club
/m/0ccvx	borough of New York City
/m/01ypsj	human
/m/0ccxx6	music genre
/m/049f05	association football club
/m/049f05	enterprise
/m/0ccvd	county of Ireland
/m/049f88	association football club
/m/049f88	association football team
/m/049fbh	association football club
/m/049fbh	association football team
/m/01yrx	organisms known by a particular common name
/m/049f05	sports club
/m/049fcd	association football team
/m/0cd25	medical specialty
/m/049fgvm	human
/m/0cdf37	human
/m/01yqqv	private university
/m/01yqqv	private not-for-profit educational institution
/m/0cd78	academic discipline
/m/0cdw6	town
/m/0cdw6	unparished area
/m/049g_xj	human
/m/0cdbq	empire
/m/0cdbq	sovereign state
/m/0cdbq	historical country
/m/0cdbq	transcontinental country
/m/01ysy9	deed
/m/0cd25	academic discipline
/m/0cf08	film
/m/01yxbw	association football club
/m/049gc	human
/m/01yvvn	baseball position
/m/049k07	human
/m/0cf0s	capital
/m/0cf0s	city
/m/049k4w	baseball position
/m/0cf2h	human
/m/01yx7f	credit institution
/m/01yx7f	business
/m/01yx7f	enterprise
/m/01yx7f	public company
/m/01yzhn	human
/m/049kw	town
/m/0cf8qb	film
/m/0cf0s	first-level administrative country subdivision
/m/01yz0x	Hugo Award
/m/01yz0x	class of award
/m/049l7	human
/m/0cf_h9	human
/m/049kw	area of London
/m/01yznp	human
/m/0cf_n	city of the United States
/m/01yzl2	musical duo
/m/01z0lb	human
/m/0cf0s	border town
/m/0cf0s	million city
/m/049m19	human
/m/01z0rcq	human
/m/049lr	state of India
/m/0cf_n	state or insular area capital of the United States
/m/0cf_n	county seat
/m/049m_l	association football club
/m/049m_l	association football team
/m/0cffd	commune of Italy
/m/0cffd	city
/m/0cffd	big city
/m/01yzl2	record production team
/m/01z1c	city of the United States
/m/01z1c	big city
/m/01z1c	county seat
/m/049mql	film
/m/0cfdd	musical term
/m/0cfgd	rock group
/m/01z1r	association football club
/m/01z0rcq	twin
/m/0cfhfz	film
/m/049msk	association football club
/m/049msk	association football team
/m/01z215	sovereign state
/m/01z22v	city
/m/049n2l	association football club
/m/049n2l	association football team
/m/0cfywh	human
/m/01z26v	town
/m/049n3s	association football club
/m/049n3s	association football team
/m/01z27	type of sport
/m/0cfz_z	human
/m/049mr	airline
/m/01z215	kingdom
/m/01z215	country
/m/0cfs8	building
/m/049n7	baseball team
/m/0cg2cj	association football club
/m/01z26v	new town
/m/01z28b	town
/m/049ql1	media company
/m/049ql1	business
/m/049ql1	public company
/m/0cg9f	human
/m/01z28q	town
/m/0cg9y	human
/m/049qx	human
/m/01z2ts	town
/m/01z2ts	unparished area
/m/0cgbf	human
/m/01z26v	civil parish
/m/01z28q	small burgh
/m/0cgfb	human
/m/049sb	human
/m/049rd	noble title
/m/049t4g	human
/m/01z452	film
/m/01z3bz	institute of technology
/m/01z3bz	public research university
/m/049rl0	news desk
/m/01z3d2	non-metropolitan district
/m/01z52d	town
/m/0cgm9	principality
/m/0cgm9	historical country
/m/0cgm9	sovereign state
/m/049rd	military rank
/m/049rd	profession
/m/01z3bz	Local Internet registry
/m/0cgqx	elective office
/m/0cgqx	position
/m/01z53w	town
/m/049rl0	work
/m/01z3d2	borough in the United Kingdom
/m/01z52d	market town
/m/01z52d	unparished area
/m/049tjg	human
/m/049tb	political party
/m/0cgwt8	association football club
/m/0cgs4	historical region
/m/049vhf	video game developer
/m/0cgzj	human
/m/01z5tr	human
/m/049w1q	film
/m/0ch26b_	3D film
/m/0ch26b_	film
/m/01z645	town
/m/01z645	unparished area
/m/01z56h	town of the United Kingdom
/m/01z56h	unparished area
/m/049wm	city
/m/049vhf	video game publisher
/m/01z6gc	town
/m/01z6gc	civil parish
/m/049xgc	film
/m/0ch3qr1	film
/m/049yf	island
/m/049wm	core city of Japan
/m/0ch280	law school
/m/01z7_f	human
/m/01z7dr	music genre
/m/01z77k	form of television program
/m/04_1nk	human
/m/0ch6mp2	filmmaking occupation
/m/049wm	capital of a prefecture of Japan
/m/049wm	big city
/m/04_1l0v	territorial entity
/m/01z7s_	human
/m/0chghy	Commonwealth realm
/m/04__f	human
/m/04_bfq	association football club
/m/04_bfq	association football team
/m/01z88t	sovereign state
/m/01z88t	country
/m/0chgr2	state of Australia
/m/049wm	Jōkamachi
/m/0chgzm	city
/m/01z8f0	city
/m/0chghy	dominion of the British Empire
/m/0chghy	sovereign state
/m/04_by	human
/m/0chgsm	historic house museum
/m/04_cdd	association football club
/m/04_cdd	association football team
/m/01z92f	town
/m/01z9_x	human
/m/0chgzm	region of Victoria
/m/0chgzm	big city
/m/0chgzm	million city
/m/01z8f0	county town
/m/01z8f0	civil parish
/m/0chghy	federation
/m/0chghy	country
/m/04_j5s	law school
/m/0chhs	battle
/m/0chgsm	English country house
/m/0chrwb	human
/m/0chnf	Unix
/m/01z9j2	town
/m/04_jsg	human
/m/0chgzm	metropolitan area
/m/01z8f0	civil parish with city status
/m/04_j5s	faculty
/m/0chrx	big city
/m/0chrx	city of the United States
/m/0chrx	county seat
/m/0chgsm	castle
/m/01z9l_	music genre
/m/01z9j2	large burgh
/m/0chsq	human
/m/0chgzm	second largest city
/m/01z9v6	baseball position
/m/04_sqm	music genre
/m/04_j5s	organization
/m/0chgsm	palace
/m/0chgsm	tourist attraction
/m/04_lb	city of New Brunswick
/m/04_lb	city
/m/0cht6	commune of Italy
/m/0cht6	city
/m/01z9z1	city
/m/0chw_	human
/m/01z_g6	human
/m/0cj2w	human
/m/04_tv	activity
/m/04_tv	academic discipline
/m/0cj36c	human
/m/01zb_g	record label
/m/04_x4s	province of Italy
/m/0cj16	film gauge
/m/04_xr8	former province of Italy
/m/01z_jj	art museum
/m/01z_lv	cemetery
/m/04b19t	human
/m/04_tv	academic major
/m/04_xrs	province of Italy
/m/0cj8x	human
/m/01zc2w	academic discipline
/m/01zc2w	academic major
/m/04b2qn	film
/m/0cj_v7	association football club
/m/01z_jj	publisher
/m/01zcrv	television channel
/m/04b4yg	national association football team
/m/0cjcbg	class of award
/m/04b5l3	baseball team
/m/01zfmm	human
/m/01zfzb	film
/m/0cjdk	television network
/m/0cjdk	television station
/m/04b5n0	association football club
/m/01z_jj	national museum
/m/01zg98	human
/m/04b675	music genre
/m/0cjk9	language
/m/0cjk9	modern language
/m/01zh29	human
/m/0cjdk	television production company
/m/04b7xr	human
/m/0cjsxp	human
/m/01zh3_	public research university
/m/01zh3_	open-access publisher
/m/04b8pv	national association football team
/m/0cjyzs	class of award
/m/01zhs3	association football club
/m/01zjn0	town
/m/01zjn0	unparished area
/m/04b_jc	film
/m/0ck27z	class of award
/m/01zk9d	town
/m/01zh3_	university in Quebec
/m/0ck6r	city
/m/0ck6r	big city
/m/01zkgw	town
/m/01zkgw	market town
/m/04b_46	film school
/m/0ck1d	former French region
/m/04bbpm	university
/m/04bbpm	public educational institution of the United States
/m/0ck7l	profession
/m/0ck27z	Screen Actors Guild Award
/m/01zk9d	royal burgh
/m/01zk9d	small burgh
/m/01zkhk	town
/m/01zkhk	large burgh
/m/04bbv7	human
/m/04b_46	performing arts school
/m/04b_46	faculty
/m/04b_46	organization
/m/0ck91	human
/m/01zkxv	human
/m/0ck1d	region of France
/m/04bcb1	human
/m/01zlh5	human
/m/0ckcvk	human
/m/04bd8y	human
/m/0ckd1	filmmaking occupation
/m/04bdlg	human
/m/04bdpf	human
/m/0ckf6	association football club
/m/01zlwg6	city of the United States
/m/0ckh4k	television series
/m/04bdqk	human
/m/0ckhc	city of the United States
/m/0ckhc	big city
/m/01zmpg	human
/m/01zll8	city of Indonesia
/m/01zll8	city
/m/01zll8	million city
/m/04bdxl	human
/m/0ckm4x	human
/m/04bdzg	human
/m/01zlx	state of Mexico
/m/01zn4y	university
/m/01zn4y	higher education institution
/m/01zn4y	open-access publisher
/m/01zn4y	educational organization
/m/04bfg	public research university
/m/04bfg	public educational institution of the United States
/m/01znbj	record label
/m/01zmqw	town of the United States
/m/04bgy	human
/m/0ckrnn	film
/m/0ckr7s	anime film
/m/01znc_	sovereign state
/m/01znc_	transcontinental country
/m/04bjff	association football club
/m/0cks1m	film
/m/01znj1	film
/m/0ckrgs	animated feature film
/m/04bnx	city
/m/0ckt6	film
/m/01zp33	human
/m/04bpm6	human
/m/0cl0bk	human
/m/01znc_	Mediterranean country
/m/01znc_	country
/m/01zpmq	business
/m/01zpmq	enterprise
/m/01zpmq	public company
/m/04bs3j	human
/m/01zq91	position
/m/04bnx	special municipality
/m/04bnx	big city
/m/04bnx	million city
/m/04bnx	second largest city
/m/04bnx	port settlement
/m/04bsx1	human
/m/0cl_m	human
/m/01znc_	social state
/m/0clfdj	award ceremony
/m/01zrq0	town
/m/0cl8c	municipality of the Netherlands
/m/04bz2f	city
/m/04bz2f	administrative territorial entity
/m/04bz2f	big city
/m/01zrs_	town
/m/01zrs_	large burgh
/m/04bz7q	human
/m/01zqy6t	census-designated place
/m/01zqy6t	administrative territorial entity
/m/01znc_	regional power
/m/04btyz	film genre
/m/01zrq0	burgh
/m/01zrq0	large burgh
/m/0clvcx	human
/m/0clpml	book series
/m/01zsfx	city
/m/01zsfx	big city
/m/01zsfx	second largest city
/m/04c636	human
/m/01zst8	town
/m/01zst8	unparished area
/m/04c9bn	baseball team
/m/01znc_	secular state
/m/0clz7	city
/m/01zt10	human
/m/04cb4x	film genre
/m/0clpml	long-series books
/m/0clz1b	art genre
/m/0clzr	county of Ireland
/m/01ztgm	human
/m/01zst8	market municipality
/m/0cm03	human
/m/04cbbz	film
/m/0clz7	administrative city in the Republic of Ireland
/m/0clz7	big city
/m/0clz7	second largest city
/m/0clpml	media franchise
/m/04cbtrw	human
/m/0cm0pc	human
/m/04cf09	human
/m/04cf_l	film
/m/01zwy	human
/m/01zv_	autonomous community of Spain
/m/01zvcb	orders, decorations, and medals of the United Kingdom
/m/01zxx9	city
/m/01zxx9	municipal corporation in India
/m/01zxx9	big city
/m/01zxx9	million city
/m/0cm2xh	حرب
/m/04ch23	human
/m/0cm89v	human
/m/04chyn	university
/m/04chyn	open-access publisher
/m/01zv_	historical nationality
/m/01zv_	historical country
/m/0cm5m	city district of Baden-Württemberg
/m/0cm5m	big city
/m/01zxx9	human settlement
/m/01zz8t	human
/m/0cm2xh	historical period
/m/01zxzp	speculative fiction genre
/m/0cmc2	war
/m/04cj79	film
/m/01zzk4	military academy
/m/01zzk4	military school
/m/0cmb3	county of Northern Ireland
/m/01zv_	self-proclaimed state
/m/0cm5m	residenz
/m/0cmc26r	film
/m/01zzy3	public university
/m/01zzy3	comprehensive university
/m/04ck0_	sports club
/m/02002f	language
/m/02002f	modern language
/m/04cl1	human
/m/0cmb3	historic county of the United Kingdom
/m/01zv_	region of Spain
/m/01zv_	country
/m/0cm5m	Luther city
/m/04cjn	metropolis
/m/04cjn	administrative territorial entity
/m/04cjn	million city
/m/02029f	association football club
/m/0cmdwwg	film
/m/0cmd3zy	film festival edition
/m/04cmrt	human
/m/0cmf0m0	animated feature film
/m/0202p_	human
/m/04cppj	film
/m/0cmpn	human
/m/0cm5m	urban municipality of Germany
/m/0202wk	town
/m/0202wk	civil parish
/m/0cms7f	human
/m/04cr6qv	human
/m/0203v	human
/m/04crrxr	human
/m/02049g	market town
/m/0cmt6q	human
/m/04cv9m	film
/m/0cm5m	district capital
/m/0cn_b8	film
/m/0202wk	suburb
/m/04cvn_	profession
/m/02049g	community
/m/02056s	association football club
/m/04cw0n4	human
/m/0205dx	human
/m/04cwcdb	voivodeship of Poland
/m/0cnk2q	national association football team
/m/0cnl09	human
/m/0204jh	high school
/m/04cvn_	specialty
/m/0cnjm0	video game
/m/0205m3	city
/m/0205m3	community
/m/04cx5	city
/m/04cx5	capital
/m/0cnl1c	human
/m/0206k5	television production company
/m/0206k5	public company
/m/0cnl80	human
/m/0206v5	town
/m/0206v5	unparished area
/m/0204jh	Science High School
/m/04cy8rb	human
/m/0cnztc4	film
/m/04cx5	Populated place in Nepal
/m/04cxw5b	basketball team
/m/0cp0790	film
/m/02079p	position
/m/04czcb	association football club
/m/0cp08zg	3D film
/m/0cp08zg	film
/m/0207wx	human
/m/02070z	stupid
/m/04czhj	video game developer
/m/04cx5	municipality
/m/04cx5	big city
/m/04cygb3	film production company
/m/0cp0ph6	film
/m/04czx7	ethnic group
/m/0208wk	class of award
/m/0cp0t91	film
/m/020923	law school
/m/02070z	cause of death
/m/0cp6w	commune of France
/m/0cp6w	big city
/m/04cygb3	film distributor
/m/0209hj	film
/m/04d2yp	human
/m/04czx7	human migration
/m/0cp9f9	human
/m/04d18d	color
/m/0209xj	film
/m/0cpjgj	human
/m/04d817	association football club
/m/020_4z	human
/m/0cpllql	animated film
/m/020_95	human
/m/0cpvcd	human
/m/04d_mtq	human
/m/04d5v9	graduate school
/m/020bg	human
/m/020bv3	film
/m/04ddm4	3D film
/m/04ddm4	film
/m/0cpz4k	television series
/m/020d5	historical country
/m/04d5v9	medical school
/m/0cq4k_	association football club
/m/04dbw3	ethnic minority
/m/04dbw3	ethnic group
/m/020d8d	city
/m/020d8d	big city
/m/020d8d	unparished area
/m/0cpyv	medium regional center
/m/0cq7kw	film
/m/04dm2n	sports hall of fame
/m/020ddc	public research university
/m/020ddc	land-grant university
/m/020d5	constitutional republic
/m/04dn71w	film genre
/m/0cq7tx	film
/m/020fcn	film
/m/04dqdk	human
/m/0cpyv	college town
/m/0cpyv	urban municipality of Germany
/m/04dn09n	Golden Globe Award
/m/0cq806	film
/m/020ffd	human
/m/020ddc	campus
/m/020ddc	public educational institution of the United States
/m/020d5	democratic republic
/m/020d5	federation
/m/04dn71w	film theme
/m/0cpyv	urban district of Thuringia
/m/04dsnp	film
/m/0cq86w	film
/m/020fgy	human
/m/04dn09n	film award category
/m/04dyqk	human
/m/020g9r	historical country
/m/020g9r	sovereign state
/m/020d5	confederation
/m/0cq8nx	film
/m/04dz_y7	human
/m/0cq8qq	film
/m/020h2v	film production company
/m/04f0xq	business
/m/04f0xq	enterprise
/m/04f0xq	public company
/m/04dn09n	award for best screenplay
/m/020hh3	human
/m/020d5	state with limited recognition
/m/04f1glf	association football club
/m/0cqcgj	human
/m/020hyj	human
/m/0cqgl9	class of award
/m/0cqgl9	Screen Actors Guild Award
/m/0cqbc	circumstellar disk
/m/020jqv	human
/m/04f4z1k	sports season
/m/0cqh46	class of award
/m/0cqh46	Screen Actors Guild Award
/m/020l9r	human
/m/04f525m	film production company
/m/04f525m	record label
/m/0cqh57	human
/m/0cqbc	astronomical object in the solar system
/m/04f2zj	craft
/m/04f2zj	occupation
/m/04f52jw	animated feature film
/m/0cqh6z	class of award
/m/0cqh6z	Screen Actors Guild Award
/m/04f62k	human
/m/020lpx	oblasts of Russia
/m/0cqhk0	class of award
/m/0cqhk0	Screen Actors Guild Award
/m/020ngt	music genre
/m/04f6hhm	television series
/m/0cqhmg	class of award
/m/0cqhmg	Screen Actors Guild Award
/m/020mfr	industry
/m/0cqhb3	award for best leading actor
/m/0cqhb3	Screen Actors Guild Award
/m/020mgv	political ideology
/m/04f6df0	television film
/m/04f73rc	music genre
/m/0cqnss	film
/m/04f7c55	human
/m/020p1	associated state
/m/020p1	island nation
/m/020p1	country
/m/0cqr0q	film
/m/020mgv	social movement
/m/04f9r2	human
/m/0cqt41	baseball team
/m/020skc	city
/m/020skc	big city
/m/020skc	million city
/m/020qjg	science award
/m/04f_d	city of the United States
/m/04f_d	big city
/m/04f_d	county seat
/m/020trj	human
/m/0cqt90	human
/m/04fc6c	record label
/m/020qr4	anime television series
/m/020mgv	social justice
/m/0cr3d	borough of New York City
/m/0cr3d	city of the United States
/m/020qjg	medal
/m/04fcjt	record label
/m/0cqt90	billionaire
/m/0cr7m	peninsula
/m/04fcx7	human
/m/020vx9	university
/m/020vx9	open-access publisher
/m/020mgv	social action
/m/0crc2cp	3D film
/m/0crc2cp	film
/m/04fhn_	human
/m/0cr7m	disputed territory
/m/0crd8q6	film
/m/0crfwmx	animated feature film
/m/020x5r	human
/m/04fhxp	human
/m/0crh5_f	film
/m/020xn5	profession
/m/020wyp	national sports team
/m/04fjzv	film
/m/020y73	film
/m/04fhps	term of the Canadian federal parliament
/m/04fkg4	human
/m/0crlz	type of sport
/m/04flrx	human
/m/0crqcc	human
/m/020wyp	cricket team
/m/0crjn65	district with city status
/m/0crjn65	non-metropolitan district
/m/0crjn65	borough in the United Kingdom
/m/0210f1	human
/m/0crs0b8	film
/m/0210hf	human
/m/020yvh	school
/m/04fv0k	business
/m/04fv0k	enterprise
/m/04fv0k	public company
/m/0crvfq	human
/m/02114t	human
/m/04ftdq	liberal arts college in the United States
/m/04ftdq	private not-for-profit educational institution
/m/0crx5w	human
/m/04fv5b	film
/m/0211jt	private university
/m/0cs134	television series
/m/04fyhv	human
/m/0212mp	association football club
/m/04fv0k	hotel chain
/m/04fzfj	film
/m/0csdzz	human
/m/0212ny	unitary state
/m/04fzk	human
/m/0cshrf	film genre
/m/0212zp	private university
/m/04fznlb	political party
/m/0214km	musical term
/m/0cskb	television series
/m/04g3p5	human
/m/0214m4	area of London
/m/0212ny	quasi-state
/m/0212ny	sovereign state
/m/04g4n	human
/m/0ct5zc	film
/m/04g4w9	association football club
/m/0214km	type of musical work/composition
/m/0ct9_	human
/m/0215hd	profession
/m/0csy8	bridge by structural type
/m/0212ny	republics of the Soviet Union
/m/0212ny	sovereign state
/m/0212ny	historical country
/m/0ct_yc	human
/m/0214st	technology
/m/0ctb4g	film
/m/04g5k	sovereign state
/m/0217m9	private university
/m/04g61	sovereign state
/m/04g61	unitary state
/m/04g51	arts form
/m/02183k	university
/m/04g73n	3D film
/m/04g73n	animated feature film
/m/0214st	television genre
/m/04g5k	republic
/m/02184q	human
/m/0cttx	association football club
/m/0217m9	historically black colleges and universities
/m/0217m9	private not-for-profit educational institution
/m/04g61	grand duchy
/m/04g61	landlocked country
/m/04g61	country
/m/0ctt4z	basketball position
/m/04g51	set
/m/02183k	historic district in the United States
/m/02183k	land-grant university
